player_name,match_link,home_team
Marcel Trojandt,/spielbericht/index/spielbericht/2885805,True
Sascha Pfeffer,/spielbericht/index/spielbericht/2885805,True
Paul Maurer,/spielbericht/index/spielbericht/2885805,True
Djamal Ziane,/spielbericht/index/spielbericht/2885805,True
Niklas Bolten,/spielbericht/index/spielbericht/2885805,False
Noah Awassi,/spielbericht/index/spielbericht/2885805,False
Burim Halili,/spielbericht/index/spielbericht/2885805,False
Filip Krstic,/spielbericht/index/spielbericht/2885805,False
Ingo Wunderlich,/spielbericht/index/spielbericht/2885805,False
Stefan Süß,/spielbericht/index/spielbericht/2885805,False
Lukas Stagge,/spielbericht/index/spielbericht/2885805,False
Rodi Celik,/spielbericht/index/spielbericht/2885805,False
Will Siakam,/spielbericht/index/spielbericht/2885805,False
Kemal Atici,/spielbericht/index/spielbericht/2885805,False
Danny Breitfelder,/spielbericht/index/spielbericht/2885805,False
Konstantin Filatov,/spielbericht/index/spielbericht/2885817,True
Marcel Hadel,/spielbericht/index/spielbericht/2885817,True
Christopher Luhaka,/spielbericht/index/spielbericht/2885817,True
Aaron Bogdan,/spielbericht/index/spielbericht/2885817,True
Clemens Koplin,/spielbericht/index/spielbericht/2885817,True
Jonas Arnold,/spielbericht/index/spielbericht/2885817,True
Steve Müller,/spielbericht/index/spielbericht/2885817,True
Daniel Becker,/spielbericht/index/spielbericht/2885817,True
Yutaka Abe,/spielbericht/index/spielbericht/2885817,True
Takahiro Tanio,/spielbericht/index/spielbericht/2885817,True
Ahmet Sağat,/spielbericht/index/spielbericht/2885817,True
Benjamin Kirsten,/spielbericht/index/spielbericht/2885817,False
Christian Hanne,/spielbericht/index/spielbericht/2885817,False
Ronny Surma,/spielbericht/index/spielbericht/2885817,False
Peter Misch,/spielbericht/index/spielbericht/2885817,False
Hiromu Watahiki,/spielbericht/index/spielbericht/2885817,False
Paul Schinke,/spielbericht/index/spielbericht/2885817,False
Robert Berger,/spielbericht/index/spielbericht/2885817,False
Sascha Pfeffer,/spielbericht/index/spielbericht/2885817,False
Maik Salewski,/spielbericht/index/spielbericht/2885817,False
Paul Maurer,/spielbericht/index/spielbericht/2885817,False
Djamal Ziane,/spielbericht/index/spielbericht/2885817,False
Benjamin Kirsten,/spielbericht/index/spielbericht/2885822,True
Markus Krug,/spielbericht/index/spielbericht/2885822,True
Robert Zickert,/spielbericht/index/spielbericht/2885822,True
Peter Misch,/spielbericht/index/spielbericht/2885822,True
Christian Hanne,/spielbericht/index/spielbericht/2885822,True
Ryan Malone,/spielbericht/index/spielbericht/2885822,True
Robert Berger,/spielbericht/index/spielbericht/2885822,True
Nils Gottschick,/spielbericht/index/spielbericht/2885822,True
Sascha Pfeffer,/spielbericht/index/spielbericht/2885822,True
Paul Schinke,/spielbericht/index/spielbericht/2885822,True
Djamal Ziane,/spielbericht/index/spielbericht/2885822,True
Tino Berbig,/spielbericht/index/spielbericht/2885822,False
Florian Esdorf,/spielbericht/index/spielbericht/2885822,False
Jerome Propheter,/spielbericht/index/spielbericht/2885822,False
Mounir Chaftar,/spielbericht/index/spielbericht/2885822,False
Kevin Schulze,/spielbericht/index/spielbericht/2885822,False
Tobias Becker,/spielbericht/index/spielbericht/2885822,False
Benjamin Kauffmann,/spielbericht/index/spielbericht/2885822,False
Cihan Ucar,/spielbericht/index/spielbericht/2885822,False
Joy-Lance Mickels,/spielbericht/index/spielbericht/2885822,False
Nils Pichinot,/spielbericht/index/spielbericht/2885822,False
Oliver Genausch,/spielbericht/index/spielbericht/2885822,False
Pascal Kühn,/spielbericht/index/spielbericht/2885843,True
Patrick Brendel,/spielbericht/index/spielbericht/2885843,True
Tobias Gunte,/spielbericht/index/spielbericht/2885843,True
Kwabe Schulz,/spielbericht/index/spielbericht/2885843,True
Florian Riedel,/spielbericht/index/spielbericht/2885843,True
Daniel Kaiser,/spielbericht/index/spielbericht/2885843,True
Ümit Ergirdi,/spielbericht/index/spielbericht/2885843,True
Can Sakar,/spielbericht/index/spielbericht/2885843,True
Ugurcan Yilmaz,/spielbericht/index/spielbericht/2885843,True
Chris Reher,/spielbericht/index/spielbericht/2885843,True
Batikan Yilmaz,/spielbericht/index/spielbericht/2885843,True
Benjamin Kirsten,/spielbericht/index/spielbericht/2885843,False
Christian Hanne,/spielbericht/index/spielbericht/2885843,False
Robert Zickert,/spielbericht/index/spielbericht/2885843,False
Markus Krug,/spielbericht/index/spielbericht/2885843,False
Robert Berger,/spielbericht/index/spielbericht/2885843,False
Ryan Malone,/spielbericht/index/spielbericht/2885843,False
Paul Schinke,/spielbericht/index/spielbericht/2885843,False
Nils Gottschick,/spielbericht/index/spielbericht/2885843,False
Sascha Pfeffer,/spielbericht/index/spielbericht/2885843,False
Maik Salewski,/spielbericht/index/spielbericht/2885843,False
Djamal Ziane,/spielbericht/index/spielbericht/2885843,False
Benjamin Kirsten,/spielbericht/index/spielbericht/2885846,True
Markus Krug,/spielbericht/index/spielbericht/2885846,True
Christian Hanne,/spielbericht/index/spielbericht/2885846,True
Robert Zickert,/spielbericht/index/spielbericht/2885846,True
Ryan Malone,/spielbericht/index/spielbericht/2885846,True
Paul Schinke,/spielbericht/index/spielbericht/2885846,True
Robert Berger,/spielbericht/index/spielbericht/2885846,True
Marcel Trojandt,/spielbericht/index/spielbericht/2885846,True
Sascha Pfeffer,/spielbericht/index/spielbericht/2885846,True
Paul Maurer,/spielbericht/index/spielbericht/2885846,True
Djamal Ziane,/spielbericht/index/spielbericht/2885846,True
Dan Twardzik,/spielbericht/index/spielbericht/2885846,False
Kevin Kahlert,/spielbericht/index/spielbericht/2885846,False
Björn Brunnemann,/spielbericht/index/spielbericht/2885846,False
René Pütt,/spielbericht/index/spielbericht/2885846,False
Denis Mrkaljevic,/spielbericht/index/spielbericht/2885846,False
Rico Steinhauer,/spielbericht/index/spielbericht/2885846,False
Christian Skoda,/spielbericht/index/spielbericht/2885846,False
Stephan Brehmer,/spielbericht/index/spielbericht/2885846,False
Chinedu Ede,/spielbericht/index/spielbericht/2885846,False
Christian Preiß,/spielbericht/index/spielbericht/2885846,False
Boubacar Sanogo,/spielbericht/index/spielbericht/2885846,False
Samuel Aubele,/spielbericht/index/spielbericht/2885861,True
Ronald Wolf,/spielbericht/index/spielbericht/2885861,True
Milan Matula,/spielbericht/index/spielbericht/2885861,True
Antonin Rosa,/spielbericht/index/spielbericht/2885861,True
Pedro Fagan,/spielbericht/index/spielbericht/2885861,True
Karl Petrick,/spielbericht/index/spielbericht/2885861,True
Jaroslav Dittrich,/spielbericht/index/spielbericht/2885861,True
Justin Löwe,/spielbericht/index/spielbericht/2885861,True
Oliver Merkel,/spielbericht/index/spielbericht/2885861,True
Bocar Djumo,/spielbericht/index/spielbericht/2885861,True
Dennis Blaser,/spielbericht/index/spielbericht/2885861,True
Benjamin Kirsten,/spielbericht/index/spielbericht/2885861,False
Christian Hanne,/spielbericht/index/spielbericht/2885861,False
Peter Misch,/spielbericht/index/spielbericht/2885861,False
Marcel Trojandt,/spielbericht/index/spielbericht/2885861,False
Markus Krug,/spielbericht/index/spielbericht/2885861,False
Ryan Malone,/spielbericht/index/spielbericht/2885861,False
Paul Schinke,/spielbericht/index/spielbericht/2885861,False
Sascha Pfeffer,/spielbericht/index/spielbericht/2885861,False
Maik Salewski,/spielbericht/index/spielbericht/2885861,False
Maik Georgi,/spielbericht/index/spielbericht/2885861,False
Matus Lorincak,/spielbericht/index/spielbericht/2885861,False
Benjamin Kirsten,/spielbericht/index/spielbericht/2885870,True
Robert Zickert,/spielbericht/index/spielbericht/2885870,True
Peter Misch,/spielbericht/index/spielbericht/2885870,True
Toni Hartmann,/spielbericht/index/spielbericht/2885870,True
Robert Berger,/spielbericht/index/spielbericht/2885870,True
Christian Hanne,/spielbericht/index/spielbericht/2885870,True
Hiromu Watahiki,/spielbericht/index/spielbericht/2885870,True
Nils Gottschick,/spielbericht/index/spielbericht/2885870,True
Paul Schinke,/spielbericht/index/spielbericht/2885870,True
Paul Maurer,/spielbericht/index/spielbericht/2885870,True
Djamal Ziane,/spielbericht/index/spielbericht/2885870,True
Felix Junghan,/spielbericht/index/spielbericht/2885870,False
Filip Luksik,/spielbericht/index/spielbericht/2885870,False
Arbnor Dervishaj,/spielbericht/index/spielbericht/2885870,False
Arjan Duraj,/spielbericht/index/spielbericht/2885870,False
Pascal Eggert,/spielbericht/index/spielbericht/2885870,False
Ryota Okumura,/spielbericht/index/spielbericht/2885870,False
Fabio Abbruzzese,/spielbericht/index/spielbericht/2885870,False
Zvonimir Teklic,/spielbericht/index/spielbericht/2885870,False
Alexander Lukesch,/spielbericht/index/spielbericht/2885870,False
George Kelbel,/spielbericht/index/spielbericht/2885870,False
Flodyn Baloki,/spielbericht/index/spielbericht/2885870,False
Avdo Spahic,/spielbericht/index/spielbericht/2885879,True
José-Junior Matuwila,/spielbericht/index/spielbericht/2885879,True
Marc Stein,/spielbericht/index/spielbericht/2885879,True
Lasse Schlüter,/spielbericht/index/spielbericht/2885879,True
Andrey Startsev,/spielbericht/index/spielbericht/2885879,True
Paul Gehrmann,/spielbericht/index/spielbericht/2885879,True
Marcelo Freitas,/spielbericht/index/spielbericht/2885879,True
Kevin Weidlich,/spielbericht/index/spielbericht/2885879,True
Fabio Viteritti,/spielbericht/index/spielbericht/2885879,True
Maximilian Zimmer,/spielbericht/index/spielbericht/2885879,True
Streli Mamba,/spielbericht/index/spielbericht/2885879,True
Benjamin Kirsten,/spielbericht/index/spielbericht/2885879,False
Markus Krug,/spielbericht/index/spielbericht/2885879,False
Peter Misch,/spielbericht/index/spielbericht/2885879,False
Hiromu Watahiki,/spielbericht/index/spielbericht/2885879,False
Ryan Malone,/spielbericht/index/spielbericht/2885879,False
Paul Schinke,/spielbericht/index/spielbericht/2885879,False
Robert Berger,/spielbericht/index/spielbericht/2885879,False
Sascha Pfeffer,/spielbericht/index/spielbericht/2885879,False
Maik Salewski,/spielbericht/index/spielbericht/2885879,False
Paul Maurer,/spielbericht/index/spielbericht/2885879,False
Djamal Ziane,/spielbericht/index/spielbericht/2885879,False
Benjamin Kirsten,/spielbericht/index/spielbericht/2885886,True
Ronny Surma,/spielbericht/index/spielbericht/2885886,True
Peter Misch,/spielbericht/index/spielbericht/2885886,True
Hiromu Watahiki,/spielbericht/index/spielbericht/2885886,True
Christian Hanne,/spielbericht/index/spielbericht/2885886,True
Paul Schinke,/spielbericht/index/spielbericht/2885886,True
Robert Berger,/spielbericht/index/spielbericht/2885886,True
Marcel Trojandt,/spielbericht/index/spielbericht/2885886,True
Sascha Pfeffer,/spielbericht/index/spielbericht/2885886,True
Paul Maurer,/spielbericht/index/spielbericht/2885886,True
Djamal Ziane,/spielbericht/index/spielbericht/2885886,True
Maik Ebersbach,/spielbericht/index/spielbericht/2885886,False
Pavel Patka,/spielbericht/index/spielbericht/2885886,False
Martin Hoßmang,/spielbericht/index/spielbericht/2885886,False
Jonas Mack,/spielbericht/index/spielbericht/2885886,False
Sepp Kunze,/spielbericht/index/spielbericht/2885886,False
Norman Kloß,/spielbericht/index/spielbericht/2885886,False
Franz Pfanne,/spielbericht/index/spielbericht/2885886,False
Tony Schmidt,/spielbericht/index/spielbericht/2885886,False
Paul Milde,/spielbericht/index/spielbericht/2885886,False
Tobias Heppner,/spielbericht/index/spielbericht/2885886,False
Kevin Bönisch,/spielbericht/index/spielbericht/2885886,False
Stefan Schmidt,/spielbericht/index/spielbericht/2885898,True
Marcin Sieber,/spielbericht/index/spielbericht/2885898,True
Vaclav Heger,/spielbericht/index/spielbericht/2885898,True
Thomas Stock,/spielbericht/index/spielbericht/2885898,True
Lukas Novy,/spielbericht/index/spielbericht/2885898,True
Alexander Mattern,/spielbericht/index/spielbericht/2885898,True
Daniel Tarczal,/spielbericht/index/spielbericht/2885898,True
Amer Kadric,/spielbericht/index/spielbericht/2885898,True
Marcel Schlosser,/spielbericht/index/spielbericht/2885898,True
Danny Wild,/spielbericht/index/spielbericht/2885898,True
Marc-Philipp Zimmermann,/spielbericht/index/spielbericht/2885898,True
Christopher Hanf,/spielbericht/index/spielbericht/2885898,False
Markus Krug,/spielbericht/index/spielbericht/2885898,False
Ronny Surma,/spielbericht/index/spielbericht/2885898,False
Peter Misch,/spielbericht/index/spielbericht/2885898,False
Ryan Malone,/spielbericht/index/spielbericht/2885898,False
Hiromu Watahiki,/spielbericht/index/spielbericht/2885898,False
Robert Berger,/spielbericht/index/spielbericht/2885898,False
Marcel Trojandt,/spielbericht/index/spielbericht/2885898,False
Maik Salewski,/spielbericht/index/spielbericht/2885898,False
Paul Maurer,/spielbericht/index/spielbericht/2885898,False
Djamal Ziane,/spielbericht/index/spielbericht/2885898,False
Christopher Hanf,/spielbericht/index/spielbericht/2885903,True
Robert Zickert,/spielbericht/index/spielbericht/2885903,True
Peter Misch,/spielbericht/index/spielbericht/2885903,True
Marcel Trojandt,/spielbericht/index/spielbericht/2885903,True
Robert Berger,/spielbericht/index/spielbericht/2885903,True
Ryan Malone,/spielbericht/index/spielbericht/2885903,True
Hiromu Watahiki,/spielbericht/index/spielbericht/2885903,True
Sascha Pfeffer,/spielbericht/index/spielbericht/2885903,True
Paul Schinke,/spielbericht/index/spielbericht/2885903,True
Maik Salewski,/spielbericht/index/spielbericht/2885903,True
Djamal Ziane,/spielbericht/index/spielbericht/2885903,True
Tom Pachulski,/spielbericht/index/spielbericht/2885903,False
David Urban,/spielbericht/index/spielbericht/2885903,False
Pierre le Beau,/spielbericht/index/spielbericht/2885903,False
Fabian Raithel,/spielbericht/index/spielbericht/2885903,False
Janik Mäder,/spielbericht/index/spielbericht/2885903,False
Fabian Stenzel,/spielbericht/index/spielbericht/2885903,False
Michael Rudolph,/spielbericht/index/spielbericht/2885903,False
René Weinert,/spielbericht/index/spielbericht/2885903,False
Luca Bürger,/spielbericht/index/spielbericht/2885903,False
Maximilian Weiß,/spielbericht/index/spielbericht/2885903,False
Andy Trübenbach,/spielbericht/index/spielbericht/2885903,False
Fabian Guderitz,/spielbericht/index/spielbericht/2885916,True
Philipp Blume,/spielbericht/index/spielbericht/2885916,True
Adli Lachheb,/spielbericht/index/spielbericht/2885916,True
Patrik Twardzik,/spielbericht/index/spielbericht/2885916,True
Benjamin Boltze,/spielbericht/index/spielbericht/2885916,True
Florian Eggert,/spielbericht/index/spielbericht/2885916,True
Hendrik Hofgärtner,/spielbericht/index/spielbericht/2885916,True
Kay Michel,/spielbericht/index/spielbericht/2885916,True
Tim Oschmann,/spielbericht/index/spielbericht/2885916,True
Gillian Jurcher,/spielbericht/index/spielbericht/2885916,True
Tom Nattermann,/spielbericht/index/spielbericht/2885916,True
Christopher Hanf,/spielbericht/index/spielbericht/2885916,False
Robert Zickert,/spielbericht/index/spielbericht/2885916,False
Peter Misch,/spielbericht/index/spielbericht/2885916,False
Markus Krug,/spielbericht/index/spielbericht/2885916,False
Robert Berger,/spielbericht/index/spielbericht/2885916,False
Ryan Malone,/spielbericht/index/spielbericht/2885916,False
Paul Schinke,/spielbericht/index/spielbericht/2885916,False
Sascha Pfeffer,/spielbericht/index/spielbericht/2885916,False
Maik Salewski,/spielbericht/index/spielbericht/2885916,False
Paul Maurer,/spielbericht/index/spielbericht/2885916,False
Matus Lorincak,/spielbericht/index/spielbericht/2885916,False
Benjamin Kirsten,/spielbericht/index/spielbericht/2885919,True
Markus Krug,/spielbericht/index/spielbericht/2885919,True
Robert Zickert,/spielbericht/index/spielbericht/2885919,True
Peter Misch,/spielbericht/index/spielbericht/2885919,True
Christian Hanne,/spielbericht/index/spielbericht/2885919,True
Ryan Malone,/spielbericht/index/spielbericht/2885919,True
Sascha Pfeffer,/spielbericht/index/spielbericht/2885919,True
Maik Salewski,/spielbericht/index/spielbericht/2885919,True
Maik Georgi,/spielbericht/index/spielbericht/2885919,True
Paul Schinke,/spielbericht/index/spielbericht/2885919,True
Paul Maurer,/spielbericht/index/spielbericht/2885919,True
Bernhard Hendl,/spielbericht/index/spielbericht/2885919,False
Björn Lambach,/spielbericht/index/spielbericht/2885919,False
Rafael Brand,/spielbericht/index/spielbericht/2885919,False
Uğurtan Çepni,/spielbericht/index/spielbericht/2885919,False
Marcel Rausch,/spielbericht/index/spielbericht/2885919,False
Philip Schulz,/spielbericht/index/spielbericht/2885919,False
Deniz Citlak,/spielbericht/index/spielbericht/2885919,False
Otis Breustedt,/spielbericht/index/spielbericht/2885919,False
Bilal Cubukcu,/spielbericht/index/spielbericht/2885919,False
Matthias Steinborn,/spielbericht/index/spielbericht/2885919,False
Vincent Rabiega,/spielbericht/index/spielbericht/2885919,False
Jakub Jakubov,/spielbericht/index/spielbericht/2885934,True
Pierre Becken,/spielbericht/index/spielbericht/2885934,True
Tim Linthorst,/spielbericht/index/spielbericht/2885934,True
Ömer Akyörük,/spielbericht/index/spielbericht/2885934,True
Florijon Belegu,/spielbericht/index/spielbericht/2885934,True
Tunay Deniz,/spielbericht/index/spielbericht/2885934,True
Lovro Sindik,/spielbericht/index/spielbericht/2885934,True
Enes Küç,/spielbericht/index/spielbericht/2885934,True
Orhan Yıldırım,/spielbericht/index/spielbericht/2885934,True
Ozan Pekdemir,/spielbericht/index/spielbericht/2885934,True
Felix Brügmann,/spielbericht/index/spielbericht/2885934,True
Benjamin Kirsten,/spielbericht/index/spielbericht/2885934,False
Christian Hanne,/spielbericht/index/spielbericht/2885934,False
Peter Misch,/spielbericht/index/spielbericht/2885934,False
Marcel Trojandt,/spielbericht/index/spielbericht/2885934,False
Robert Zickert,/spielbericht/index/spielbericht/2885934,False
Hiromu Watahiki,/spielbericht/index/spielbericht/2885934,False
Paul Schinke,/spielbericht/index/spielbericht/2885934,False
Robert Berger,/spielbericht/index/spielbericht/2885934,False
Maik Salewski,/spielbericht/index/spielbericht/2885934,False
Sascha Pfeffer,/spielbericht/index/spielbericht/2885934,False
Matus Lorincak,/spielbericht/index/spielbericht/2885934,False
Benjamin Kirsten,/spielbericht/index/spielbericht/2885935,True
Robert Zickert,/spielbericht/index/spielbericht/2885935,True
Peter Misch,/spielbericht/index/spielbericht/2885935,True
Marcel Trojandt,/spielbericht/index/spielbericht/2885935,True
Robert Berger,/spielbericht/index/spielbericht/2885935,True
Christian Hanne,/spielbericht/index/spielbericht/2885935,True
Ryan Malone,/spielbericht/index/spielbericht/2885935,True
Sascha Pfeffer,/spielbericht/index/spielbericht/2885935,True
Andy Wendschuch,/spielbericht/index/spielbericht/2885935,True
Paul Maurer,/spielbericht/index/spielbericht/2885935,True
Matus Lorincak,/spielbericht/index/spielbericht/2885935,True
Leon Schaffran,/spielbericht/index/spielbericht/2885935,False
Rico Morack,/spielbericht/index/spielbericht/2885935,False
Nico Beyer,/spielbericht/index/spielbericht/2885935,False
Tony Fuchs,/spielbericht/index/spielbericht/2885935,False
Ogulcan Tezel,/spielbericht/index/spielbericht/2885935,False
Florian Egerer,/spielbericht/index/spielbericht/2885935,False
Maurice Klehr,/spielbericht/index/spielbericht/2885935,False
Maik Haubitz,/spielbericht/index/spielbericht/2885935,False
Enes Akyol,/spielbericht/index/spielbericht/2885935,False
Nils Blumberg,/spielbericht/index/spielbericht/2885935,False
Shawn Kauter,/spielbericht/index/spielbericht/2885935,False
Christopher Hanf,/spielbericht/index/spielbericht/2929706,True
Ronny Surma,/spielbericht/index/spielbericht/2929706,True
Peter Misch,/spielbericht/index/spielbericht/2929706,True
Toni Hartmann,/spielbericht/index/spielbericht/2929706,True
Markus Krug,/spielbericht/index/spielbericht/2929706,True
Ryan Malone,/spielbericht/index/spielbericht/2929706,True
Hiromu Watahiki,/spielbericht/index/spielbericht/2929706,True
Paul Schinke,/spielbericht/index/spielbericht/2929706,True
Paul Maurer,/spielbericht/index/spielbericht/2929706,True
Maik Georgi,/spielbericht/index/spielbericht/2929706,True
Matus Lorincak,/spielbericht/index/spielbericht/2929706,True
Daniel Höher,/spielbericht/index/spielbericht/2929706,False
Daniel Schlegel,/spielbericht/index/spielbericht/2929706,False
Martin Vojtesek,/spielbericht/index/spielbericht/2929706,False
David Preuß,/spielbericht/index/spielbericht/2929706,False
Artur Janus,/spielbericht/index/spielbericht/2929706,False
Richard Hildebrand,/spielbericht/index/spielbericht/2929706,False
Tobias Wittek,/spielbericht/index/spielbericht/2929706,False
Clemens Russek,/spielbericht/index/spielbericht/2929706,False
Jiri Sisler,/spielbericht/index/spielbericht/2929706,False
Bogumil Jablonski,/spielbericht/index/spielbericht/2929706,False
Marc Höher,/spielbericht/index/spielbericht/2929706,False
Christopher Hanf,/spielbericht/index/spielbericht/2936099,True
Markus Krug,/spielbericht/index/spielbericht/2936099,True
Robert Zickert,/spielbericht/index/spielbericht/2936099,True
Peter Misch,/spielbericht/index/spielbericht/2936099,True
Ryan Malone,/spielbericht/index/spielbericht/2936099,True
Paul Schinke,/spielbericht/index/spielbericht/2936099,True
Robert Berger,/spielbericht/index/spielbericht/2936099,True
Marcel Trojandt,/spielbericht/index/spielbericht/2936099,True
Maik Georgi,/spielbericht/index/spielbericht/2936099,True
Paul Maurer,/spielbericht/index/spielbericht/2936099,True
Matus Lorincak,/spielbericht/index/spielbericht/2936099,True
Maik Ebersbach,/spielbericht/index/spielbericht/2936099,False
Pavel Patka,/spielbericht/index/spielbericht/2936099,False
Martin Hoßmang,/spielbericht/index/spielbericht/2936099,False
Sepp Kunze,/spielbericht/index/spielbericht/2936099,False
Toni Barnickel,/spielbericht/index/spielbericht/2936099,False
Johann Weiß,/spielbericht/index/spielbericht/2936099,False
Franz Pfanne,/spielbericht/index/spielbericht/2936099,False
Tony Schmidt,/spielbericht/index/spielbericht/2936099,False
Paul Milde,/spielbericht/index/spielbericht/2936099,False
Jonas Krautschick,/spielbericht/index/spielbericht/2936099,False
Kevin Bönisch,/spielbericht/index/spielbericht/2936099,False
Christopher Hanf,/spielbericht/index/spielbericht/3065503,True
Patrick Wolf,/spielbericht/index/spielbericht/3065503,True
David Urban,/spielbericht/index/spielbericht/3065503,True
Robert Zickert,/spielbericht/index/spielbericht/3065503,True
Ryan Malone,/spielbericht/index/spielbericht/3065503,True
Paul Schinke,/spielbericht/index/spielbericht/3065503,True
Robert Berger,/spielbericht/index/spielbericht/3065503,True
Kevin Schulze,/spielbericht/index/spielbericht/3065503,True
Matthias Steinborn,/spielbericht/index/spielbericht/3065503,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3065503,True
Kemal Atici,/spielbericht/index/spielbericht/3065503,True
Tom Pachulski,/spielbericht/index/spielbericht/3065503,False
Henrik Ernst,/spielbericht/index/spielbericht/3065503,False
Pierre le Beau,/spielbericht/index/spielbericht/3065503,False
Fabian Raithel,/spielbericht/index/spielbericht/3065503,False
Sebastian Albert,/spielbericht/index/spielbericht/3065503,False
Hiromu Watahiki,/spielbericht/index/spielbericht/3065503,False
Fabian Stenzel,/spielbericht/index/spielbericht/3065503,False
Rintaro Yajima,/spielbericht/index/spielbericht/3065503,False
Luca Bürger,/spielbericht/index/spielbericht/3065503,False
Tim Bunge,/spielbericht/index/spielbericht/3065503,False
Andy Trübenbach,/spielbericht/index/spielbericht/3065503,False
Stephan Flauder,/spielbericht/index/spielbericht/3065514,True
Marcus Hoffmann,/spielbericht/index/spielbericht/3065514,True
Christian Hanne,/spielbericht/index/spielbericht/3065514,True
Cimo Röcker,/spielbericht/index/spielbericht/3065514,True
Marco Schikora,/spielbericht/index/spielbericht/3065514,True
Pascal Maiwald,/spielbericht/index/spielbericht/3065514,True
Daniel Kaiser,/spielbericht/index/spielbericht/3065514,True
Aykut Soyak,/spielbericht/index/spielbericht/3065514,True
Rafael Brand,/spielbericht/index/spielbericht/3065514,True
Boris Hass,/spielbericht/index/spielbericht/3065514,True
Nick Scharkowski,/spielbericht/index/spielbericht/3065514,True
Christopher Hanf,/spielbericht/index/spielbericht/3065514,False
David Urban,/spielbericht/index/spielbericht/3065514,False
Robert Zickert,/spielbericht/index/spielbericht/3065514,False
Peter Misch,/spielbericht/index/spielbericht/3065514,False
Ryan Malone,/spielbericht/index/spielbericht/3065514,False
Paul Schinke,/spielbericht/index/spielbericht/3065514,False
Robert Berger,/spielbericht/index/spielbericht/3065514,False
Kevin Schulze,/spielbericht/index/spielbericht/3065514,False
Matthias Steinborn,/spielbericht/index/spielbericht/3065514,False
Sascha Pfeffer,/spielbericht/index/spielbericht/3065514,False
Kemal Atici,/spielbericht/index/spielbericht/3065514,False
Christopher Hanf,/spielbericht/index/spielbericht/3065521,True
David Urban,/spielbericht/index/spielbericht/3065521,True
Robert Zickert,/spielbericht/index/spielbericht/3065521,True
Peter Misch,/spielbericht/index/spielbericht/3065521,True
Ryan Malone,/spielbericht/index/spielbericht/3065521,True
Paul Schinke,/spielbericht/index/spielbericht/3065521,True
Robert Berger,/spielbericht/index/spielbericht/3065521,True
Kevin Schulze,/spielbericht/index/spielbericht/3065521,True
Matthias Steinborn,/spielbericht/index/spielbericht/3065521,True
Sascha Pfeffer,/spielbericht/index/spielbericht/3065521,True
Kemal Atici,/spielbericht/index/spielbericht/3065521,True
Oliver Birnbaum,/spielbericht/index/spielbericht/3065521,False
Fernando Lenk,/spielbericht/index/spielbericht/3065521,False
Tobias Heppner,/spielbericht/index/spielbericht/3065521,False
Pavel Cermak,/spielbericht/index/spielbericht/3065521,False
Max Rülicke,/spielbericht/index/spielbericht/3065521,False
Norman Kloß,/spielbericht/index/spielbericht/3065521,False
Philipp Kötzsch,/spielbericht/index/spielbericht/3065521,False
Daniel Maresch,/spielbericht/index/spielbericht/3065521,False
Thomas Sonntag,/spielbericht/index/spielbericht/3065521,False
Tomas Petracek,/spielbericht/index/spielbericht/3065521,False
Frank Zille,/spielbericht/index/spielbericht/3065521,False
Paul Büchel,/spielbericht/index/spielbericht/3065544,True
Peter Köster,/spielbericht/index/spielbericht/3065544,True
Burim Halili,/spielbericht/index/spielbericht/3065544,True
Filip Krstic,/spielbericht/index/spielbericht/3065544,True
Niklas Thiel,/spielbericht/index/spielbericht/3065544,True
Alexander Wuthe,/spielbericht/index/spielbericht/3065544,True
Franz Hausdorf,/spielbericht/index/spielbericht/3065544,True
Ben Meyer,/spielbericht/index/spielbericht/3065544,True
Benjámin Pratsler,/spielbericht/index/spielbericht/3065544,True
Luca Schulz,/spielbericht/index/spielbericht/3065544,True
Lukas Stagge,/spielbericht/index/spielbericht/3065544,True
Christopher Hanf,/spielbericht/index/spielbericht/3065544,False
David Urban,/spielbericht/index/spielbericht/3065544,False
Robert Zickert,/spielbericht/index/spielbericht/3065544,False
Kevin Schulze,/spielbericht/index/spielbericht/3065544,False
Markus Krug,/spielbericht/index/spielbericht/3065544,False
Ryan Malone,/spielbericht/index/spielbericht/3065544,False
Lovro Sindik,/spielbericht/index/spielbericht/3065544,False
Paul Schinke,/spielbericht/index/spielbericht/3065544,False
Matthias Steinborn,/spielbericht/index/spielbericht/3065544,False
Maik Salewski,/spielbericht/index/spielbericht/3065544,False
Kemal Atici,/spielbericht/index/spielbericht/3065544,False
Christopher Hanf,/spielbericht/index/spielbericht/3065565,True
Patrick Wolf,/spielbericht/index/spielbericht/3065565,True
David Urban,/spielbericht/index/spielbericht/3065565,True
Robert Zickert,/spielbericht/index/spielbericht/3065565,True
Ryan Malone,/spielbericht/index/spielbericht/3065565,True
Paul Schinke,/spielbericht/index/spielbericht/3065565,True
Lovro Sindik,/spielbericht/index/spielbericht/3065565,True
Maik Salewski,/spielbericht/index/spielbericht/3065565,True
Matthias Steinborn,/spielbericht/index/spielbericht/3065565,True
Nils Gottschick,/spielbericht/index/spielbericht/3065565,True
Kemal Atici,/spielbericht/index/spielbericht/3065565,True
Marvin Gladrow,/spielbericht/index/spielbericht/3065565,False
Franko Uzelac,/spielbericht/index/spielbericht/3065565,False
Philip Saalbach,/spielbericht/index/spielbericht/3065565,False
