date,time,home_team,away_team,participants,home_score,away_score,match_link,season,competition
02.08.2014,14:00,KSV Baunatal,SVN Zweibrücken,500,0,1,/spielbericht/index/spielbericht/2467010,2014,Regionalliga Südwest
06.08.2014,19:00,FC Nöttingen,KSV Baunatal,878,4,1,/spielbericht/index/spielbericht/2467016,2014,Regionalliga Südwest
09.08.2014,14:00,KSV Baunatal,TuS Koblenz,475,1,0,/spielbericht/index/spielbericht/2467025,2014,Regionalliga Südwest
16.08.2014,14:00,W. Mannheim,KSV Baunatal,2.601,2,0,/spielbericht/index/spielbericht/2467041,2014,Regionalliga Südwest
22.08.2014,19:00,KSV Baunatal,Saarbrücken,500,0,1,/spielbericht/index/spielbericht/2467032,2014,Regionalliga Südwest
26.08.2014,19:00,K'lautern II,KSV Baunatal,380,4,0,/spielbericht/index/spielbericht/2467123,2014,Regionalliga Südwest
30.08.2014,14:00,KSV Baunatal,Eintracht Trier,400,3,1,/spielbericht/index/spielbericht/2467129,2014,Regionalliga Südwest
06.09.2014,14:00,K. Offenbach,KSV Baunatal,5.907,3,2,/spielbericht/index/spielbericht/2467136,2014,Regionalliga Südwest
16.09.2014,19:00,KSV Baunatal,Hessen Kassel,6.000,1,3,/spielbericht/index/spielbericht/2467150,2014,Regionalliga Südwest
20.09.2014,14:00,FK Pirmasens,KSV Baunatal,800,3,0,/spielbericht/index/spielbericht/2467156,2014,Regionalliga Südwest
30.09.2014,19:00,KSV Baunatal,SpVgg Neckarelz,300,1,5,/spielbericht/index/spielbericht/2467168,2014,Regionalliga Südwest
03.10.2014,14:00,Wormatia Worms,KSV Baunatal,1.258,3,2,/spielbericht/index/spielbericht/2467170,2014,Regionalliga Südwest
11.10.2014,14:00,KSV Baunatal,FC 08 Homburg,300,0,2,/spielbericht/index/spielbericht/2467185,2014,Regionalliga Südwest
18.10.2014,13:00,SC Freiburg II,KSV Baunatal,130,5,0,/spielbericht/index/spielbericht/2467189,2014,Regionalliga Südwest
25.10.2014,14:00,KSV Baunatal,FCA Walldorf,300,1,3,/spielbericht/index/spielbericht/2467202,2014,Regionalliga Südwest
01.11.2014,14:00,SV Elversberg,KSV Baunatal,912,7,1,/spielbericht/index/spielbericht/2467206,2014,Regionalliga Südwest
08.11.2014,14:00,KSV Baunatal,Hoffenheim II,300,0,0,/spielbericht/index/spielbericht/2467220,2014,Regionalliga Südwest
22.11.2014,14:00,SVN Zweibrücken,KSV Baunatal,178,0,1,/spielbericht/index/spielbericht/2467230,2014,Regionalliga Südwest
29.11.2014,14:00,KSV Baunatal,FC Nöttingen,220,2,4,/spielbericht/index/spielbericht/2467237,2014,Regionalliga Südwest
05.12.2014,19:00,TuS Koblenz,KSV Baunatal,900,1,2,/spielbericht/index/spielbericht/2467241,2014,Regionalliga Südwest
28.02.2015,14:00,KSV Baunatal,W. Mannheim,500,2,0,/spielbericht/index/spielbericht/2490720,2014,Regionalliga Südwest
07.03.2015,14:00,Saarbrücken,KSV Baunatal,3.154,4,0,/spielbericht/index/spielbericht/2490732,2014,Regionalliga Südwest
13.03.2015,19:00,KSV Baunatal,K'lautern II,200,0,1,/spielbericht/index/spielbericht/2490735,2014,Regionalliga Südwest
21.03.2015,14:00,Eintracht Trier,KSV Baunatal,977,1,0,/spielbericht/index/spielbericht/2490749,2014,Regionalliga Südwest
28.03.2015,14:00,KSV Baunatal,K. Offenbach,1.000,0,2,/spielbericht/index/spielbericht/2490750,2014,Regionalliga Südwest
31.03.2015,19:00,Hessen Kassel,KSV Baunatal,3.400,1,0,/spielbericht/index/spielbericht/2490767,2014,Regionalliga Südwest
04.04.2015,14:00,KSV Baunatal,FK Pirmasens,300,0,3,/spielbericht/index/spielbericht/2490775,2014,Regionalliga Südwest
11.04.2015,14:00,SpVgg Neckarelz,KSV Baunatal,250,2,0,/spielbericht/index/spielbericht/2490785,2014,Regionalliga Südwest
18.04.2015,14:00,KSV Baunatal,Wormatia Worms,150,0,4,/spielbericht/index/spielbericht/2490791,2014,Regionalliga Südwest
25.04.2015,14:00,FC 08 Homburg,KSV Baunatal,680,3,0,/spielbericht/index/spielbericht/2490795,2014,Regionalliga Südwest
02.05.2015,14:00,KSV Baunatal,SC Freiburg II,200,1,3,/spielbericht/index/spielbericht/2490807,2014,Regionalliga Südwest
09.05.2015,14:00,FCA Walldorf,KSV Baunatal,150,1,0,/spielbericht/index/spielbericht/2490821,2014,Regionalliga Südwest
16.05.2015,14:00,KSV Baunatal,SV Elversberg,200,0,3,/spielbericht/index/spielbericht/2490825,2014,Regionalliga Südwest
23.05.2015,13:00,Hoffenheim II,KSV Baunatal,89,2,1,/spielbericht/index/spielbericht/2490839,2014,Regionalliga Südwest
25.07.2015,15:00,Stadtallendorf,KSV Baunatal,450,1,1,/spielbericht/index/spielbericht/2587364,2015,Hessenliga
01.08.2015,15:00,KSV Baunatal,SF Seligenstadt,300,3,1,/spielbericht/index/spielbericht/2587373,2015,Hessenliga
08.08.2015,15:00,RW Frankfurt,KSV Baunatal,300,6,3,/spielbericht/index/spielbericht/2587377,2015,Hessenliga
15.08.2015,15:00,KSV Baunatal,Stadtallendorf,300,1,4,/spielbericht/index/spielbericht/2587387,2015,Hessenliga
22.08.2015,15:00,Hessen Dreieich,KSV Baunatal,285,1,3,/spielbericht/index/spielbericht/2587397,2015,Hessenliga
29.08.2015,15:00,1.FC Eschborn,KSV Baunatal,150,4,2,/spielbericht/index/spielbericht/2587402,2015,Hessenliga
12.12.2015,14:00,KSV Baunatal,SpVgg Oberrad,150,4,0,/spielbericht/index/spielbericht/2588124,2015,Hessenliga
12.09.2015,15:00,Bayern Alzenau,KSV Baunatal,230,1,0,/spielbericht/index/spielbericht/2588285,2015,Hessenliga
19.09.2015,15:00,KSV Baunatal,TSV Lehnerz,150,1,2,/spielbericht/index/spielbericht/2588294,2015,Hessenliga
26.09.2015,15:00,Buch. Flieden,KSV Baunatal,350,2,1,/spielbericht/index/spielbericht/2588300,2015,Hessenliga
03.10.2015,15:00,KSV Baunatal,Vikt. Griesheim,150,0,4,/spielbericht/index/spielbericht/2588729,2015,Hessenliga
10.10.2015,15:00,RW Hadamar,KSV Baunatal,300,1,2,/spielbericht/index/spielbericht/2588738,2015,Hessenliga
17.10.2015,15:00,KSV Baunatal,SV Wiesbaden,150,0,1,/spielbericht/index/spielbericht/2588744,2015,Hessenliga
24.10.2015,15:00,OSC Vellmar,KSV Baunatal,500,1,3,/spielbericht/index/spielbericht/2588752,2015,Hessenliga
07.11.2015,14:30,FSC Lohfelden,KSV Baunatal,1.000,2,5,/spielbericht/index/spielbericht/2588767,2015,Hessenliga
14.11.2015,14:30,KSV Baunatal,SC Teutonia,200,2,3,/spielbericht/index/spielbericht/2588775,2015,Hessenliga
21.11.2015,14:30,Borussia Fulda,KSV Baunatal,550,3,1,/spielbericht/index/spielbericht/2588781,2015,Hessenliga
28.11.2015,14:30,SF Seligenstadt,KSV Baunatal,50,2,1,/spielbericht/index/spielbericht/2588792,2015,Hessenliga
05.12.2015,14:00,KSV Baunatal,RW Frankfurt,,3,1,/spielbericht/index/spielbericht/2588796,2015,Hessenliga
28.02.2016,14:30,KSV Baunatal,Hessen Dreieich,180,2,2,/spielbericht/index/spielbericht/2588809,2015,Hessenliga
05.03.2016,15:00,KSV Baunatal,1.FC Eschborn,150,2,3,/spielbericht/index/spielbericht/2588811,2015,Hessenliga
12.03.2016,15:00,SpVgg Oberrad,KSV Baunatal,120,2,1,/spielbericht/index/spielbericht/2588824,2015,Hessenliga
19.03.2016,15:00,KSV Baunatal,Bayern Alzenau,150,1,0,/spielbericht/index/spielbericht/2588831,2015,Hessenliga
24.03.2016,19:00,KSV Baunatal,Borussia Fulda,300,1,2,/spielbericht/index/spielbericht/2588837,2015,Hessenliga
28.03.2016,15:00,TSV Lehnerz,KSV Baunatal,200,3,0,/spielbericht/index/spielbericht/2588848,2015,Hessenliga
02.04.2016,15:00,KSV Baunatal,Buch. Flieden,250,6,1,/spielbericht/index/spielbericht/2588853,2015,Hessenliga
09.04.2016,15:00,Vikt. Griesheim,KSV Baunatal,120,2,1,/spielbericht/index/spielbericht/2588864,2015,Hessenliga
16.04.2016,15:00,KSV Baunatal,RW Hadamar,150,5,3,/spielbericht/index/spielbericht/2588874,2015,Hessenliga
23.04.2016,15:00,SV Wiesbaden,KSV Baunatal,70,0,3,/spielbericht/index/spielbericht/2588881,2015,Hessenliga
30.04.2016,15:00,KSV Baunatal,OSC Vellmar,600,2,0,/spielbericht/index/spielbericht/2588888,2015,Hessenliga
13.05.2016,19:30,KSV Baunatal,FSC Lohfelden,500,2,2,/spielbericht/index/spielbericht/2589209,2015,Hessenliga
21.05.2016,15:00,SC Teutonia,KSV Baunatal,2.100,4,1,/spielbericht/index/spielbericht/2589218,2015,Hessenliga
09.09.2015,18:00,FSC Lohfelden,KSV Baunatal,300,2,1,/spielbericht/index/spielbericht/2833145,2015,Landespokal Hessen
23.07.2016,15:00,Vikt. Urberach,KSV Baunatal,200,0,0,/spielbericht/index/spielbericht/2701936,2016,Hessenliga
30.07.2016,15:00,KSV Baunatal,FSC Lohfelden,1.250,2,1,/spielbericht/index/spielbericht/2701943,2016,Hessenliga
06.08.2016,15:00,TSV Lehnerz,KSV Baunatal,480,2,2,/spielbericht/index/spielbericht/2701952,2016,Hessenliga
13.08.2016,15:00,KSV Baunatal,Vikt. Urberach,200,3,0,/spielbericht/index/spielbericht/2712212,2016,Hessenliga
20.08.2016,15:00,Bayern Alzenau,KSV Baunatal,300,2,1,/spielbericht/index/spielbericht/2712219,2016,Hessenliga
27.08.2016,15:00,KSV Baunatal,V. Kelsterbach,150,4,2,/spielbericht/index/spielbericht/2712228,2016,Hessenliga
10.09.2016,15:00,KSV Baunatal,FC Ederbergland,300,2,3,/spielbericht/index/spielbericht/2712243,2016,Hessenliga
18.09.2016,15:00,SV Steinbach,KSV Baunatal,350,2,4,/spielbericht/index/spielbericht/2712258,2016,Hessenliga
24.09.2016,15:00,KSV Baunatal,Stadtallendorf,150,2,4,/spielbericht/index/spielbericht/2712260,2016,Hessenliga
01.10.2016,15:00,RW Frankfurt,KSV Baunatal,150,2,1,/spielbericht/index/spielbericht/2712271,2016,Hessenliga
03.10.2016,15:00,KSV Baunatal,RW Darmstadt,200,5,1,/spielbericht/index/spielbericht/2712284,2016,Hessenliga
08.10.2016,15:00,KSV Baunatal,Hessen Dreieich,300,0,3,/spielbericht/index/spielbericht/2712310,2016,Hessenliga
15.10.2016,15:00,SF Seligenstadt,KSV Baunatal,200,0,0,/spielbericht/index/spielbericht/2712341,2016,Hessenliga
22.10.2016,15:00,RW Hadamar,KSV Baunatal,150,0,2,/spielbericht/index/spielbericht/2712346,2016,Hessenliga
29.10.2016,15:00,KSV Baunatal,Borussia Fulda,250,1,1,/spielbericht/index/spielbericht/2712354,2016,Hessenliga
05.11.2016,14:30,OSC Vellmar,KSV Baunatal,400,1,4,/spielbericht/index/spielbericht/2712381,2016,Hessenliga
12.11.2016,14:30,KSV Baunatal,Vikt. Griesheim,100,3,1,/spielbericht/index/spielbericht/2712384,2016,Hessenliga
19.11.2016,14:30,RW Darmstadt,KSV Baunatal,250,2,1,/spielbericht/index/spielbericht/2712395,2016,Hessenliga
09.05.2017,18:30,FSC Lohfelden,KSV Baunatal,500,1,1,/spielbericht/index/spielbericht/2712404,2016,Hessenliga
03.12.2016,14:00,KSV Baunatal,TSV Lehnerz,100,3,0,/spielbericht/index/spielbericht/2712409,2016,Hessenliga
25.02.2017,14:30,KSV Baunatal,Bayern Alzenau,200,3,3,/spielbericht/index/spielbericht/2712416,2016,Hessenliga
04.03.2017,15:00,V. Kelsterbach,KSV Baunatal,200,2,0,/spielbericht/index/spielbericht/2712426,2016,Hessenliga
18.03.2017,15:00,FC Ederbergland,KSV Baunatal,250,1,0,/spielbericht/index/spielbericht/2712441,2016,Hessenliga
25.03.2017,15:00,KSV Baunatal,SV Steinbach,250,6,1,/spielbericht/index/spielbericht/2712448,2016,Hessenliga
01.04.2017,15:00,Stadtallendorf,KSV Baunatal,400,3,1,/spielbericht/index/spielbericht/2712461,2016,Hessenliga
08.04.2017,15:00,KSV Baunatal,RW Frankfurt,200,1,3,/spielbericht/index/spielbericht/2712464,2016,Hessenliga
13.04.2017,20:00,Hessen Dreieich,KSV Baunatal,210,4,0,/spielbericht/index/spielbericht/2712475,2016,Hessenliga
22.04.2017,15:00,KSV Baunatal,SF Seligenstadt,200,0,0,/spielbericht/index/spielbericht/2712480,2016,Hessenliga
29.04.2017,15:00,KSV Baunatal,RW Hadamar,250,0,4,/spielbericht/index/spielbericht/2712497,2016,Hessenliga
05.05.2017,19:00,Borussia Fulda,KSV Baunatal,350,2,1,/spielbericht/index/spielbericht/2712505,2016,Hessenliga
13.05.2017,15:00,KSV Baunatal,OSC Vellmar,500,1,1,/spielbericht/index/spielbericht/2712522,2016,Hessenliga
20.05.2017,15:00,Vikt. Griesheim,KSV Baunatal,200,1,6,/spielbericht/index/spielbericht/2712546,2016,Hessenliga
28.07.2017,19:00,KSV Baunatal,OSC Vellmar,500,4,0,/spielbericht/index/spielbericht/2892958,2017,Hessenliga
05.08.2017,15:00,RW Frankfurt,KSV Baunatal,200,1,3,/spielbericht/index/spielbericht/2905041,2017,Hessenliga
13.08.2017,15:00,KSV Baunatal,VfB Ginsheim,250,2,1,/spielbericht/index/spielbericht/2907268,2017,Hessenliga
19.08.2017,15:00,OSC Vellmar,KSV Baunatal,350,0,3,/spielbericht/index/spielbericht/2907274,2017,Hessenliga
26.08.2017,15:00,KSV Baunatal,SC Teutonia,350,3,2,/spielbericht/index/spielbericht/2919644,2017,Hessenliga
01.09.2017,19:30,Borussia Fulda,KSV Baunatal,1.200,2,1,/spielbericht/index/spielbericht/2920800,2017,Hessenliga
09.09.2017,15:00,KSV Baunatal,TSV Lehnerz,300,0,3,/spielbericht/index/spielbericht/2920808,2017,Hessenliga
15.09.2017,19:00,FC Ederbergland,KSV Baunatal,155,1,4,/spielbericht/index/spielbericht/2920816,2017,Hessenliga
30.09.2017,18:00,Neu-Isenburg,KSV Baunatal,200,1,4,/spielbericht/index/spielbericht/2920839,2017,Hessenliga
03.10.2017,15:00,KSV Baunatal,RW Hadamar,170,1,6,/spielbericht/index/spielbericht/2921097,2017,Hessenliga
06.10.2017,20:00,KSV Baunatal,Hessen Dreieich,200,0,2,/spielbericht/index/spielbericht/2921107,2017,Hessenliga
14.10.2017,15:00,SV Steinbach,KSV Baunatal,220,2,1,/spielbericht/index/spielbericht/2921120,2017,Hessenliga
21.10.2017,15:00,KSV Baunatal,Buch. Flieden,250,3,0,/spielbericht/index/spielbericht/2921134,2017,Hessenliga
25.10.2017,20:00,SC Waldgirmes,KSV Baunatal,200,3,2,/spielbericht/index/spielbericht/2921142,2017,Hessenliga
31.10.2017,15:00,KSV Baunatal,Bayern Alzenau,200,1,2,/spielbericht/index/spielbericht/2921260,2017,Hessenliga
04.11.2017,14:30,FSC Lohfelden,KSV Baunatal,454,4,1,/spielbericht/index/spielbericht/2921268,2017,Hessenliga
10.11.2017,14:30,KSV Baunatal,Vikt. Griesheim,150,5,1,/spielbericht/index/spielbericht/2921277,2017,Hessenliga
18.11.2017,14:30,KSV Baunatal,RW Frankfurt,310,0,1,/spielbericht/index/spielbericht/2921289,2017,Hessenliga
25.11.2017,14:30,VfB Ginsheim,KSV Baunatal,200,1,2,/spielbericht/index/spielbericht/2921292,2017,Hessenliga
02.12.2017,15:30,RW Hadamar,KSV Baunatal,200,1,1,/spielbericht/index/spielbericht/2921307,2017,Hessenliga
28.03.2018,19:30,Bayern Alzenau,KSV Baunatal,200,3,0,/spielbericht/index/spielbericht/2921308,2017,Hessenliga
