name,position,age,value,team,season
Tobias Braun,GK,26,75 Tsd. €,Lüneburger SK Hansa,2014
Maximilian Rohrbach,GK,23,-,Lüneburger SK Hansa,2014
Nico Hübner,CB,20,50 Tsd. €,Lüneburger SK Hansa,2014
Linus Büchler,CB,21,50 Tsd. €,Lüneburger SK Hansa,2014
Malik Issahaku,CB,23,75 Tsd. €,Lüneburger SK Hansa,2014
Stefan Wolk,CB,25,75 Tsd. €,Lüneburger SK Hansa,2014
Jannis Opalka,CB,26,50 Tsd. €,Lüneburger SK Hansa,2014
Noel Below,CB,21,50 Tsd. €,Lüneburger SK Hansa,2014
Oliver Ioannou,RB,26,100 Tsd. €,Lüneburger SK Hansa,2014
Patrick Posipal,CDM,27,100 Tsd. €,Lüneburger SK Hansa,2014
Matti Grahle,Midfielder,22,75 Tsd. €,Lüneburger SK Hansa,2014
Maximilian Wulf,Midfielder,21,50 Tsd. €,Lüneburger SK Hansa,2014
Phillip Gruhn,Midfielder,20,50 Tsd. €,Lüneburger SK Hansa,2014
Frederic Penz,Midfielder,20,25 Tsd. €,Lüneburger SK Hansa,2014
Jonas Fritz,CDM,19,25 Tsd. €,Lüneburger SK Hansa,2014
Onur Saglam,CDM,22,-,Lüneburger SK Hansa,2014
Ridel Monteiro,CM,18,25 Tsd. €,Lüneburger SK Hansa,2014
Marco Schuhmann,LM,20,50 Tsd. €,Lüneburger SK Hansa,2014
Dennis Richter,CAM,20,-,Lüneburger SK Hansa,2014
Ali Moslehe,LW,28,75 Tsd. €,Lüneburger SK Hansa,2014
Tezcan Karabulut,LW,27,75 Tsd. €,Lüneburger SK Hansa,2014
Engin Kiy,LW,23,-,Lüneburger SK Hansa,2014
Björn Schlottke,RW,20,50 Tsd. €,Lüneburger SK Hansa,2014
Muhamed Alawie,ST,27,100 Tsd. €,Lüneburger SK Hansa,2014
Hedon Selishta,ST,22,75 Tsd. €,Lüneburger SK Hansa,2014
Mazan Moslehe,ST,25,75 Tsd. €,Lüneburger SK Hansa,2014
Philipp Borges,ST,20,25 Tsd. €,Lüneburger SK Hansa,2014
Lukas Hertting,ST,27,-,Lüneburger SK Hansa,2014
Daniel Maaß,ST,22,-,Lüneburger SK Hansa,2014
Briant Alberti,GK,23,50 Tsd. €,Lüneburger SK Hansa,2015
Edgar Zinn,GK,26,25 Tsd. €,Lüneburger SK Hansa,2015
Nico Hübner,CB,21,50 Tsd. €,Lüneburger SK Hansa,2015
Linus Büchler,CB,22,50 Tsd. €,Lüneburger SK Hansa,2015
Jannis Opalka,CB,27,100 Tsd. €,Lüneburger SK Hansa,2015
Alexandros Tanidis,CB,24,75 Tsd. €,Lüneburger SK Hansa,2015
Marcel Kohn,CB,21,50 Tsd. €,Lüneburger SK Hansa,2015
Lukas Pägelow,CB,22,50 Tsd. €,Lüneburger SK Hansa,2015
Leon Packheiser,RB,21,75 Tsd. €,Lüneburger SK Hansa,2015
Pascal Ehrenberg,RB,21,25 Tsd. €,Lüneburger SK Hansa,2015
Maximilian Wulf,Midfielder,22,75 Tsd. €,Lüneburger SK Hansa,2015
Leon Heine,CDM,21,75 Tsd. €,Lüneburger SK Hansa,2015
Mehmet Kurt,CDM,20,75 Tsd. €,Lüneburger SK Hansa,2015
Tomek Pauer,CDM,22,75 Tsd. €,Lüneburger SK Hansa,2015
Henrik Steinke,CDM,24,25 Tsd. €,Lüneburger SK Hansa,2015
Max Hartmann,CM,23,25 Tsd. €,Lüneburger SK Hansa,2015
Bastian Ungureanu,CM,22,25 Tsd. €,Lüneburger SK Hansa,2015
Eric Owusu,LM,21,50 Tsd. €,Lüneburger SK Hansa,2015
Gökay Isitan,CAM,24,50 Tsd. €,Lüneburger SK Hansa,2015
Hakki Celik,CAM,20,-,Lüneburger SK Hansa,2015
Otis Breustedt,LW,21,50 Tsd. €,Lüneburger SK Hansa,2015
Charalampos Sidiropoulos,LW,21,50 Tsd. €,Lüneburger SK Hansa,2015
Noor Al-Tamemy,LW,-,25 Tsd. €,Lüneburger SK Hansa,2015
Ali Moslehe,LW,29,-,Lüneburger SK Hansa,2015
Kwasi Wriedt,ST,21,150 Tsd. €,Lüneburger SK Hansa,2015
Pascal Eggert,ST,23,50 Tsd. €,Lüneburger SK Hansa,2015
Hedon Selishta,ST,23,25 Tsd. €,Lüneburger SK Hansa,2015
Philipp Borges,ST,21,25 Tsd. €,Lüneburger SK Hansa,2015
Klaudio Mahmutaj,ST,18,25 Tsd. €,Lüneburger SK Hansa,2015
Nico Schrum,ST,29,-,Lüneburger SK Hansa,2015
Ole Springer,GK,25,125 Tsd. €,Lüneburger SK Hansa,2016
Jannik Reichel,GK,20,25 Tsd. €,Lüneburger SK Hansa,2016
Linus Büchler,CB,23,75 Tsd. €,Lüneburger SK Hansa,2016
Jannis Opalka,CB,28,100 Tsd. €,Lüneburger SK Hansa,2016
Stefan Wolk,CB,27,100 Tsd. €,Lüneburger SK Hansa,2016
Niklas Hunold,CB,23,75 Tsd. €,Lüneburger SK Hansa,2016
Lukas Pägelow,CB,23,75 Tsd. €,Lüneburger SK Hansa,2016
Leon Deichmann,CB,20,50 Tsd. €,Lüneburger SK Hansa,2016
Waldemar Wart,CB,20,25 Tsd. €,Lüneburger SK Hansa,2016
Lorenz Lahmann-Lammert,LB,19,25 Tsd. €,Lüneburger SK Hansa,2016
Tomek Pauer,CDM,23,75 Tsd. €,Lüneburger SK Hansa,2016
Kevin Pino Tellez,CDM,22,75 Tsd. €,Lüneburger SK Hansa,2016
Meik Karwot,CDM,24,50 Tsd. €,Lüneburger SK Hansa,2016
Maximilian Wulf,Midfielder,23,50 Tsd. €,Lüneburger SK Hansa,2016
Henrik Steinke,CDM,25,25 Tsd. €,Lüneburger SK Hansa,2016
Marco Schuhmann,LM,22,50 Tsd. €,Lüneburger SK Hansa,2016
Gökay Isitan,CAM,25,125 Tsd. €,Lüneburger SK Hansa,2016
Thure Ilgner,CAM,21,50 Tsd. €,Lüneburger SK Hansa,2016
Felix Vobejda,LW,24,25 Tsd. €,Lüneburger SK Hansa,2016
Nick Gutmann,RW,20,50 Tsd. €,Lüneburger SK Hansa,2016
George Kelbel,ST,24,75 Tsd. €,Lüneburger SK Hansa,2016
Ebenezer Utz,ST,24,50 Tsd. €,Lüneburger SK Hansa,2016
Pascal Eggert,ST,24,50 Tsd. €,Lüneburger SK Hansa,2016
Ian Prescott Claus,ST,24,50 Tsd. €,Lüneburger SK Hansa,2016
Mustafa Kucukovic,ST,30,-,Lüneburger SK Hansa,2016
Philipp Borges,ST,22,-,Lüneburger SK Hansa,2016
Ole Springer,GK,26,125 Tsd. €,Lüneburger SK Hansa,2017
Jannik Reichel,GK,21,25 Tsd. €,Lüneburger SK Hansa,2017
Linus Büchler,CB,24,75 Tsd. €,Lüneburger SK Hansa,2017
Niklas Hunold,CB,24,75 Tsd. €,Lüneburger SK Hansa,2017
Leon Deichmann,CB,21,75 Tsd. €,Lüneburger SK Hansa,2017
Lukas Pägelow,CB,24,75 Tsd. €,Lüneburger SK Hansa,2017
Stefan Wolk,CB,28,75 Tsd. €,Lüneburger SK Hansa,2017
Davidson Eden,CB,30,75 Tsd. €,Lüneburger SK Hansa,2017
Goson Sakai,CB,22,50 Tsd. €,Lüneburger SK Hansa,2017
Enes Biyiklioglu,CB,21,25 Tsd. €,Lüneburger SK Hansa,2017
