name,position,age,value,team,season
Daniel Haas,GK,31,700 Tsd. €,1.FC Union Berlin,2014
Mohamed Amsif,GK,26,500 Tsd. €,1.FC Union Berlin,2014
Steve Kroll,GK,18,150 Tsd. €,1.FC Union Berlin,2014
Roberto Puncec,CB,23,900 Tsd. €,1.FC Union Berlin,2014
Fabian Schönheim,CB,28,800 Tsd. €,1.FC Union Berlin,2014
Toni Leistner,CB,24,750 Tsd. €,1.FC Union Berlin,2014
Mario Eggimann,CB,34,400 Tsd. €,1.FC Union Berlin,2014
David Hollwitz,CB,26,150 Tsd. €,1.FC Union Berlin,2014
Oliver Oschkenat,CB,21,100 Tsd. €,1.FC Union Berlin,2014
Michael Parensen,LB,29,700 Tsd. €,1.FC Union Berlin,2014
Abdallah Gomaa,LB,19,100 Tsd. €,1.FC Union Berlin,2014
Christopher Trimmel,RB,28,900 Tsd. €,1.FC Union Berlin,2014
Björn Kopplin,RB,26,350 Tsd. €,1.FC Union Berlin,2014
Leonard Koch,CDM,20,100 Tsd. €,1.FC Union Berlin,2014
Damir Kreilach,CM,26,"1,00 Mio. €",1.FC Union Berlin,2014
Barış Özbek,CM,28,300 Tsd. €,1.FC Union Berlin,2014
Martin Dausch,LM,29,400 Tsd. €,1.FC Union Berlin,2014
Benjamin Köhler,LM,34,300 Tsd. €,1.FC Union Berlin,2014
Björn Jopek,CAM,21,700 Tsd. €,1.FC Union Berlin,2014
Martin Kobylanski,CAM,21,600 Tsd. €,1.FC Union Berlin,2014
Steven Skrzybski,CAM,22,500 Tsd. €,1.FC Union Berlin,2014
Eroll Zejnullahu,CAM,20,400 Tsd. €,1.FC Union Berlin,2014
Torsten Mattuschka,CAM,34,300 Tsd. €,1.FC Union Berlin,2014
Christopher Quiring,RW,24,800 Tsd. €,1.FC Union Berlin,2014
Ahmed Waseem Razeek,RW,20,100 Tsd. €,1.FC Union Berlin,2014
Sören Brandy,Second Striker,30,800 Tsd. €,1.FC Union Berlin,2014
Sebastian Polter,ST,24,"1,20 Mio. €",1.FC Union Berlin,2014
Maximilian Thiel,ST,22,600 Tsd. €,1.FC Union Berlin,2014
Adam Nemec,ST,29,300 Tsd. €,1.FC Union Berlin,2014
